,source,target,coef_mean,coef_abs,p,-logp
16799,erm,Ect4,0.0,0.0,,-0.0
16800,repo,Ect4,0.0026960163,0.0026960163,2.1275102075310687e-06,5.67212834754712
16801,kni,Ect4,-0.002094229,0.002094229,0.007383457357100599,2.1317402290293734
16802,dmrt99B,Ect4,0.004054719,0.004054719,3.255926358085255e-06,5.487325426460629
16803,Antp,Ect4,0.009875118,0.009875118,2.6250043853385493e-06,5.580869966724027
16804,H15,Ect4,-0.00035753864,0.00035753864,0.26203811142912203,0.5816355392922526
16805,Atf3,Ect4,0.0035693096,0.0035693096,1.046632946965374e-05,4.980205598222339
16806,vvl,Ect4,0.015950365,0.015950365,2.970949293586512e-12,11.527104760415622
16807,lbe,Edg91,0.0001002055,0.0001002055,0.26919881790774514,0.5699268514958711
16808,jigr1,Edg91,-0.00014516992,0.00014516992,0.38550620692086324,0.41396862511035337
16809,sna,Edg91,0.0006719562,0.0006719562,7.902537108330173e-09,8.102233456145745
16810,vri,Edg91,-0.0015261328,0.0015261328,2.245810243786988e-09,8.648626941555271
16811,fd19B,Edg91,0.00019268235,0.00019268235,5.906923389647572e-06,5.228638661725438
16812,Atf3,Edg91,0.00083546975,0.00083546975,0.006704056027107525,2.173662364878681
16813,fd96Cb,Edg91,-0.00044399666,0.00044399666,5.323075244869813e-05,4.273837394770175
16814,H15,Edg91,0.0012496994,0.0012496994,1.5001579317647272e-05,4.82386301742205
16815,peb,Efhc1.1,-0.0016470256,0.0016470256,5.083717041879638e-05,4.293818630142056
16816,Hey,Efhc1.1,-6.0563805e-05,6.0563805e-05,0.028735790462348386,1.541576851820196
16817,Stat92E,Efhc1.1,0.00024858804,0.00024858804,0.0003778078026213075,3.4227290771172387
16818,rn,Efhc1.1,-0.0012614817,0.0012614817,4.560560021386666e-10,9.340981824163542
16819,jigr1,Efhc1.1,0.0015646333,0.0015646333,3.504535604495248e-07,6.455369523422691
16820,kni,Efhc1.1,0.0012327543,0.0012327543,0.0003478477732230977,3.4586107724702426
16821,dmrt99B,Efhc1.1,-1.0182562e-05,1.0182562e-05,0.9050611861971256,0.04332205954668745
16822,Abd-B,Efhc1.1,-0.0006366722,0.0006366722,4.973726714661547e-05,4.303318081063484
16823,fd19B,Efhc1.1,0.0005514644,0.0005514644,3.87919326332768e-16,15.411258583094986
16824,h,Efhc1.1,-8.299582e-05,8.299582e-05,0.26795570804631524,0.5719369870935428
16825,retn,Eh,0.0,0.0,,-0.0
16826,abd-A,Eh,0.0,0.0,,-0.0
16827,Eip74EF,Eh,0.0,0.0,,-0.0
16828,jigr1,Eh,0.0,0.0,,-0.0
16829,rn,Eh,0.0,0.0,,-0.0
16830,sna,Eh,0.0,0.0,,-0.0
16831,toe,Eh,0.0,0.0,,-0.0
16832,slp1,Eh,0.0,0.0,,-0.0
16833,Doc1,Eh,0.0,0.0,,-0.0
16834,bi,Eh,0.0,0.0,,-0.0
16835,fd19B,Eh,0.0,0.0,,-0.0
16836,gsb,Eh,0.0,0.0,,-0.0
16837,fd96Cb,Eh,0.0,0.0,,-0.0
16838,vnd,Eh,0.0,0.0,,-0.0
16839,bab2,Eip74EF,0.016696068,0.016696068,2.8391094047830985e-10,9.54681787165938
16840,fd96Cb,Eip74EF,0.003186087,0.003186087,9.017274134385043e-05,4.044924727126453
16841,B-H2,Eip74EF,0.009681073,0.009681073,4.484988702630029e-06,5.348238646575656
16842,CG10654,Eip74EF,0.0047068195,0.0047068195,2.356291285987503e-12,11.627771022850357
16843,fd19B,Eip74EF,-0.000769893,0.000769893,5.048971832893279e-06,5.2967970521314385
16844,jigr1,Eip74EF,0.0021628917,0.0021628917,0.007835573424131546,2.105929215427243
16845,sob,Eip74EF,0.022816934,0.022816934,1.0018402272691074e-08,7.999201533905996
16846,odd,Eip74EF,0.02698422,0.02698422,1.203126383530878e-13,12.919688749395734
16847,toe,Eip74EF,-0.00045833184,0.00045833184,0.7226319782131078,0.14108282376135203
16848,Abd-B,Eip74EF,-0.0026612517,0.0026612517,0.028276858711762005,1.54856883815386
16849,so,Eip74EF,0.0025116992,0.0025116992,0.051888940917110354,1.2849251934127772
16850,gsb,Eip74EF,-0.0020215781,0.0020215781,7.09373291241514e-06,5.149125167266378
16851,Sox14,Eip74EF,-0.00016000673,0.00016000673,0.7385164567142282,0.13163982265325272
16852,Sox15,Eip74EF,0.007275302,0.007275302,1.1595833077401634e-07,6.935698044962879
16853,dve,Eip74EF,0.012177977,0.012177977,1.0482415553214987e-09,8.979538627605098
16854,Eip74EF,Eip78C,0.021293627,0.021293627,1.982717316201416e-19,18.70273920045188
16855,slbo,Eip78C,-0.01008778,0.01008778,8.492342983592274e-07,6.070972474129979
16856,erm,Eip78C,0.0,0.0,,-0.0
16857,E(spl)mbeta-HLH,Eip78C,0.020189377,0.020189377,2.610319381863435e-05,4.583306351935669
16858,sc,Eip78C,0.009053908,0.009053908,0.03595827163071066,1.444201191223693
16859,Hey,Elo68alpha,-3.111795e-06,3.111795e-06,2.101147669241032e-05,4.677543424184781
16860,Ets98B,Elo68alpha,-1.1078113e-05,1.1078113e-05,0.00014607996963636805,3.8354093300805814
16861,RunxA,Elo68alpha,-4.0611185e-06,4.0611185e-06,0.00015506127249751895,3.8094966563501105
16862,Hr83,Elo68alpha,-1.9147565e-06,1.9147565e-06,0.026362442368220346,1.579014356676497
16863,ems,Epac,-0.00027581447,0.00027581447,0.40302451470275236,0.3946685362997719
16864,bab2,Epac,0.0019867807,0.0019867807,5.110678454093714e-06,5.291521442465951
16865,ac,Epac,-0.00084087846,0.00084087846,0.001932379613415122,2.7139075529636285
16866,Dll,Epac,0.0011766552,0.0011766552,2.9184889307187124e-07,6.534841949548236
16867,ovo,Epac,0.002330469,0.002330469,7.54062730792984e-07,6.122592523488313
16868,Dfd,Epac,-0.00086572865,0.00086572865,7.455379798730612e-10,9.127530227423396
16869,fd19B,Epac,0.00042988395,0.00042988395,3.982505402411541e-08,7.399843626390377
16870,eve,Epac,0.0004000408,0.0004000408,7.461862157545058e-10,9.127152777912515
16871,sc,Epac,-0.00022275219,0.00022275219,0.15357792085148442,0.813671216215989
16872,Awh,Epac,-0.00015723133,0.00015723133,0.2939163222843674,0.5317762952434859
16873,en,Epac,0.0016465415,0.0016465415,0.00021884947500898957,3.6598544908647686
16874,SoxN,Epac,0.00021489669,0.00021489669,0.002156395539434874,2.6662715751928836
16875,twi,Epac,-0.0005327292,0.0005327292,1.7691256111008414e-08,7.752241330306069
16876,jigr1,Epac,0.0035734172,0.0035734172,3.528736059174216e-11,10.452380824590167
16877,E5,Epac,0.00019411002,0.00019411002,0.38172216451097374,0.4182526222218673
16878,so,Epac,0.00073751196,0.00073751196,0.10061430524931074,0.9973402673003733
16879,h,Epac,0.0044411216,0.0044411216,1.4869733808188995e-13,12.827696805968255
16880,lbe,Epac,-0.00022854473,0.00022854473,0.0028890691823620198,2.5392420583086834
16881,Lim1,Epac,-0.0007681107,0.0007681107,4.265843069196377e-08,7.369995125313139
16882,Optix,Epac,-0.0015225285,0.0015225285,5.827693146732004e-05,4.2345033237842475
16883,ken,Epac,-0.0011380675,0.0011380675,0.0026836523844703175,2.5712737393537948
16884,Ubx,Epac,-0.0030864319,0.0030864319,2.1265181363508268e-09,8.672330908984053
16885,Scr,Epac,0.007586363,0.007586363,3.770550067749868e-06,5.423595288000514
16886,vri,Epac,-0.0024554618,0.0024554618,2.0880585842084205e-09,8.68025732059242
16887,slp1,Epac,-0.00011463021,0.00011463021,0.10188235205800478,0.991901037461647
16888,vnd,Epac,-0.00019395365,0.00019395365,1.5810852114616507e-05,4.801044723445184
16889,gl,Epac,-0.0005052555,0.0005052555,1.2903198951228367e-13,12.889302606395583
16890,Mes2,Epac,5.1691546e-05,5.1691546e-05,0.36567959326956545,0.436899274766422
16891,nub,Epac,-0.00020826193,0.00020826193,0.11821828129864762,0.9273153588759763
16892,bs,Epac,0.0011287981,0.0011287981,0.019426570178318704,1.7116038686804516
16893,pdm3,Epac,-0.00055298535,0.00055298535,0.006287521620210433,2.2015205085726848
16894,erm,Epac,0.0,0.0,,-0.0
16895,kni,Epac,-0.0006287884,0.0006287884,0.024066477758610035,1.61858746609941
16896,dmrt99B,Epac,-0.00054874894,0.00054874894,0.0032356553409685638,2.490037745244958
16897,Antp,Epac,0.0033108438,0.0033108438,3.9552451597643295e-09,8.40282659225909
16898,bab2,Est-6,0.00025167645,0.00025167645,0.4499823062522309,0.34680456277597943
16899,RunxA,Est-6,-4.4060107e-05,4.4060107e-05,9.310391261746565e-12,11.031032067756893
16900,retn,Est-6,-3.6117162e-05,3.6117162e-05,0.0002650521343071331,3.5766686943084145
16901,slbo,Est-6,-0.00012417644,0.00012417644,0.11314742746171207,0.9463553157868815
16902,twi,Est-6,-9.721615e-05,9.721615e-05,1.9551236180152685e-05,4.708825777948617
16903,E5,Est-6,0.0010619481,0.0010619481,0.016075427213347517,1.7938374766349046
16904,fd19B,Est-6,-4.259586e-05,4.259586e-05,0.005271965780818442,2.2780274173157835
16905,gsb,Est-6,-7.135393e-05,7.135393e-05,0.051961956246540084,1.2843145071162363
16906,NK7.1,Est-6,2.4465064e-05,2.4465064e-05,0.5218446418988851,0.2824587713434079
16907,ems,Est-P,0.0004825742,0.0004825742,2.6311850271012614e-05,4.579848610894284
16908,bab2,Est-P,0.00036951544,0.00036951544,0.11753035340729744,0.9298499579461511
16909,slp2,Est-P,-0.00016534863,0.00016534863,1.0648382118556837e-05,4.97271637254061
16910,RunxA,Est-P,-1.9245894e-05,1.9245894e-05,1.8665384172534727e-08,7.728963066959486
16911,ac,Est-P,-2.0109725e-05,2.0109725e-05,0.5097062295490835,0.2926800585002486
16912,Optix,Est-P,0.00021169597,0.00021169597,0.0002685586529090753,3.570960850176869
16913,Ubx,Est-P,5.5781446e-05,5.5781446e-05,0.5905711845876294,0.22872774714385746
16914,E5,Est-P,0.00059718144,0.00059718144,0.013664185010025358,1.8644162663645876
16915,Antp,Est-P,-0.00017430856,0.00017430856,0.0460384408340519,1.336879392875297
16916,fd19B,Est-P,7.555157e-05,7.555157e-05,3.2839115072845515e-14,13.483608554480679
16917,RunxA,Ets21C,-0.0005723324,0.0005723324,2.955650581587752e-07,6.529346909742019
16918,knrl,Ets21C,0.015027032,0.015027032,6.974539289979269e-09,8.156484474854075
16919,Stat92E,Ets21C,0.00023946133,0.00023946133,0.7133641717669805,0.1466887065965371
16920,toe,Ets21C,-0.005979144,0.005979144,2.2517375064197386e-06,5.647482238224716
16921,ss,Ets21C,-0.0020931892,0.0020931892,0.0010507508667474351,2.9785002430798673
16922,fd19B,Ets21C,0.0024989657,0.0024989657,6.637116946373577e-14,13.178020529997363
16923,kay,Ets21C,0.015803423,0.015803423,6.313051826529223e-06,5.1997606453497776
16924,gsb,Ets21C,-4.9623588e-05,4.9623588e-05,0.6294501647379658,0.20103864845692465
16925,peb,Ets21C,-0.0004175581,0.0004175581,0.8737124810438867,0.058631460316884355
16926,Hey,Ets21C,-0.0008332156,0.0008332156,0.00020762726473894753,3.682715617354451
16927,Ets98B,Ets21C,-0.002540219,0.002540219,0.12478550870038238,0.903835846199075
16928,h,Ets21C,-0.005295035,0.005295035,0.0010755155836466048,2.96838329253575
16929,dve,Ets21C,0.0031704463,0.0031704463,2.6354019347401537e-06,5.579153139568013
16930,Ubx,Ets21C,-0.0031509846,0.0031509846,0.0005786560184900493,3.237579525504009
16931,slp1,Ets21C,-0.0005030071,0.0005030071,0.014806829284013839,1.829537930802431
16932,fd96Cb,Ets21C,-0.003462169,0.003462169,5.692057136495671e-07,6.244730749146389
16933,bs,Ets21C,-0.013335297,0.013335297,3.113424766408952e-07,6.5067616242185435
16934,opa,Ets21C,0.021768378,0.021768378,4.4670949093885515e-13,12.349974820264707
16935,erm,Ets21C,0.0,0.0,,-0.0
16936,sob,Ets21C,0.00940472,0.00940472,1.9083691916149358e-07,6.71933760323218
16937,Atf3,Ets21C,-0.0019202965,0.0019202965,0.09457329182227525,1.0242314941680184
16938,bab2,Ets98B,0.013193385,0.013193385,5.877017423940402e-06,5.230843021705211
16939,RunxA,Ets98B,0.0006264509,0.0006264509,0.040663669514998405,1.390793432923585
16940,odd,Ets98B,-0.001254774,0.001254774,0.0918666674640193,1.0368420377146348
16941,luna,Ets98B,0.036506128,0.036506128,1.608972509900294e-10,9.793451375975923
16942,CG42741,Ets98B,0.0030953623,0.0030953623,0.20335031008635476,0.6917551610086432
16943,fd19B,Ets98B,0.005488636,0.005488636,1.3148858820253425e-11,10.88111193763604
16944,kay,Ets98B,0.042076297,0.042076297,2.826621721996663e-07,6.548732307903051
16945,CG5953,Ets98B,0.013337239,0.013337239,9.293500277617721e-05,4.031820683751694
16946,dar1,Ets98B,0.04372515,0.04372515,5.310513777909e-12,11.274863460064143
16947,retn,Ets98B,0.0015667892,0.0015667892,0.009954487439781863,2.0019810970434238
16948,peb,Ets98B,0.021343384,0.021343384,0.0020018814992654246,2.698561634018689
16949,Abd-B,Ets98B,-0.029548312,0.029548312,1.2519945694419292e-07,6.902397554884789
16950,sens,Ets98B,0.0034831627,0.0034831627,0.0003053662859972651,3.5151789129691395
16951,slp1,Ets98B,-0.00144917,0.00144917,0.0009419784157378283,3.0259590484102565
